,,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
,Ugzm6ZH5-MR09YKpGNV4AaABAg,TERRY CASEY,1 month ago,1.5106E+12,thanks Cenk.,0,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.642,Happiness,0.36
,UgxBlHI5Vd5tD_8DPnN4AaABAg,Fixer Upper,1 month ago,1.5106E+12,"The workers party 2018. Sure, they'll ignore it, suppress it and steal elections. And then we'll win.",0,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.356,Happiness,0.248
,UgzJAO1N4_ZxNQ0cWUV4AaABAg,Technicolor YaYa,1 month ago,1.5106E+12,Every million that he gives is another million that gives him another loophole tax deduction.,0,FALSE,0,,,,,,,/Negative/Boredom/,Negative,0.512,Boredom,0.25
,UgwVLZ2hrvu_oKY8UhN4AaABAg,Timothy Snipes,1 month ago,1.5106E+12,And take all your bought off democrats with you to the republican party,0,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.635,Happiness,0.268
,Ugy9yQ1ipmdDj_MzSc94AaABAg,Sibusiso Mngadi,1 month ago,1.5106E+12,"I LOVE TYT when they tell it straight, CENK YOU RULE...",18,TRUE,1,,,,,,,/Positive/Love/,Positive,0.568,Love,0.42
,,,,,,,,,Ugy9yQ1ipmdDj_MzSc94AaABAg.8Zw3SelYBRE8_7sdbepGJr,Rock Reed,3 weeks ago,1.51138E+12,Sibusiso Mngadi  Cenk blows smoke up Liberals asses.,0,/Negative/Anger/,Negative,0.479,Anger,0.267
,UgyWZgrmMPYZLUhKqWt4AaABAg,Adrenalized1099,1 month ago,1.5106E+12,Lmao kinda how cenks doners own him,0,FALSE,0,,,,,,,/Positive/Love/,Positive,0.363,Love,0.31
,UgxhvMCG9QSsFgb8JgF4AaABAg,Critical Mindset,1 month ago,1.5106E+12,"I have to wonder what recourse working americans are left, to resolve this rampant corruption, and broken system? Changing the laws seems highly improbable at this point. Time grows short.",0,FALSE,0,,,,,,,/Negative/Hate/,Negative,0.54,Hate,0.21
,Ugyw7C-FJhZydWGZulR4AaABAg,DISCO-INFERNO-70,1 month ago,1.5106E+12,He has that bloated Alex Jones look.,467,TRUE,34,,,,,,,/Neutral/Surprise/,Neutral,0.383,Surprise,0.843
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zw7IyNxDN_,Don,1 month ago,1.5106E+12,Probably the product of a lot of blow and nutritional supplements combined with no exercise and eating like a pig.,27,/Negative/Worry/,Negative,0.456,Worry,0.235
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zw8VFrErTw,J P,1 month ago,1.5106E+12,DISCO-INFERNO-70 whatever Simple Jack.,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.692
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zw8bb56kVU,J P,1 month ago,1.5106E+12,Don it's actually Coca-Cola and not blow and then everything else you mentioned but he abuses Sodapop the same way people abused cocaine so technically yeah and no I don't know if one is better than the other,1,/Negative/Worry/,Negative,0.431,Worry,0.239
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwAvbtQMOf,Ashhousewarez,1 month ago,1.5106E+12,"damn, now i see it too",7,/Negative/Sadness/,Negative,0.528,Sadness,0.22
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwBpk1yN9E,Reverb C,1 month ago,1.5106E+12,Don that�۪s kind of what Alex Jones does too lol,9,/Negative/Worry/,Negative,0.417,Worry,0.245
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwDMQ5o87s,Eric de Llamas,1 month ago,1.5106E+12,"That infamous male vitality is bursting at the seams lol. Oh wait just kidding, it's decomposition.",10,/Positive/Fun/,Positive,0.534,Fun,0.324
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwGcLq7Rt_,Wendy Adams,1 month ago,1.5106E+12,My initial thought too!!!,1,/Negative/Anger/,Negative,0.493,Anger,0.274
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwH036edgO,IronMandingo,1 month ago,1.5106E+12,DISCO-INFERNO-70 he looks like Bob from That 70s Show,5,/Neutral/Surprise/,Neutral,0.422,Surprise,0.865
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwH7i9gYFv,Wendy Adams,1 month ago,1.5106E+12,"Yeah, just without the hair!!",1,/Neutral/Surprise/,Neutral,0.357,Surprise,0.762
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwJTCNcppQ,Pat Pezzi,1 month ago,1.5106E+12,And he wears the same make up as Trump.,5,/Neutral/Surprise/,Neutral,0.444,Surprise,0.645
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwMjensoiu,fakeItRight,1 month ago,1.5106E+12,it's like they are all choking on the same giant toxic ham sandwich,4,/Negative/Worry/,Negative,0.361,Worry,0.228
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwOC26SqRj,Memorandom,1 month ago,1.5106E+12,He looks like a shaved groundhog.,5,/Negative/Worry/,Negative,0.353,Worry,0.264
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwRsnbVOhd,Alexander Jones,1 month ago,1.5106E+12,You cheeky bitch.,0,/Negative/Hate/,Negative,0.366,Hate,0.3
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwbMA-N87F,Burori1,4 weeks ago,1.51077E+12,"So I'm not the only one, who noticed this.",2,/Neutral/Surprise/,Neutral,0.512,Surprise,0.577
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwecwHL7v2,Marie D,4 weeks ago,1.51077E+12,He is either wearing super tight whole body spanx or a whale bone corset,6,/Negative/Worry/,Negative,0.409,Worry,0.255
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zwid7Vf9uw,H H,4 weeks ago,1.51077E+12,Wasn't he on that show Undercover Boss? He was sweaty fat and gross then. He's a fat greedy no neck monster.,3,/Neutral/Surprise/,Neutral,0.433,Surprise,0.742
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwmP9sKQPf,Kellyanne Gollum,4 weeks ago,1.51077E+12,So what? Hillary colluded with Putin to get sympathy and she also invented money and politics. Lock her up.,0,/Neutral/Surprise/,Neutral,0.37,Surprise,0.671
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZwrSxGUAmi,Eric Maddox,4 weeks ago,1.51077E+12,DISCO-INFERNO-70 No-neck hobgoblin.,2,/Negative/Worry/,Negative,0.518,Worry,0.253
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zx-6Bk5jCJ,Niccole A,4 weeks ago,1.51077E+12,"DISCO-INFERNO-70 And he�۪s dramatic just like Jones. This was almost crying when he has everything he could ever want, and there are ppl out there that are really hurting. Selfish greedy pig!",3,/Negative/Boredom/,Negative,0.645,Boredom,0.231
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zx-WmUfhHU,Niccole A,4 weeks ago,1.51077E+12,Kellyanne Gollum you wish Hillary colluded with Russia. Lol keep trying idiot.,1,/Positive/Fun/,Positive,0.382,Fun,0.287
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zx3RGeOmr9,Yvette Brown,4 weeks ago,1.51077E+12,DISCO-INFERNO-70 I thought it was alex jones,1,/Negative/Boredom/,Negative,0.426,Boredom,0.261
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zx4TmeJRQT,jondeare,4 weeks ago,1.51077E+12,He looks hungry.,2,/Negative/Worry/,Negative,0.416,Worry,0.263
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxDTrUpo96,Baron von Quiply,4 weeks ago,1.51077E+12,Fuckin' nailed it.,1,/Neutral/Surprise/,Neutral,0.422,Surprise,0.56
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxEeoQTEcz,No Labels,4 weeks ago,1.51077E+12,Thank you. I was wondering what that was...,0,/Positive/Happiness/,Positive,0.535,Happiness,0.274
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxIHBJJNjP,Thomas MacKelly,4 weeks ago,1.51077E+12,DISCO-INFERNO-70 lmao yes,0,/Positive/Fun/,Positive,0.799,Fun,0.295
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxOeRoThww,Julian Garcia,4 weeks ago,1.51077E+12,DISCO-INFERNO-70 lolololololololololololololololololololololololololololololok,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.51
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxOev4ZAph,andrea hartwell,4 weeks ago,1.51077E+12,Marie D _���_���_��� oh yeah.,0,/Positive/Happiness/,Positive,0.495,Happiness,0.278
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxQrFLvaaS,Adammarketis,4 weeks ago,1.51077E+12,from all the money they've shoved up thier asses,1,/Negative/Hate/,Negative,0.53,Hate,0.228
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxRzNry1CE,Tara Jade,4 weeks ago,1.51077E+12,looks like a heart attack ready to happen...this is greed at its best,3,/Positive/Happiness/,Positive,0.579,Happiness,0.253
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxSp-FxB0s,armlovesmetal,4 weeks ago,1.51077E+12,I was thinking the same thing.  Could they be related?,2,/Negative/Worry/,Negative,0.531,Worry,0.282
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8Zx_CzE5N5v,IMelkor42,4 weeks ago,1.51077E+12,"""I can't really argue with what he's saying in this video, it's monumentally popular, so I'll just call him fat...""Well done, go home.",0,/Negative/Worry/,Negative,0.425,Worry,0.248
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZxzXeEEsd5,Andrew Sheriff,4 weeks ago,1.51077E+12,He's got a stronger jaw i think,0,/Negative/Worry/,Negative,0.421,Worry,0.273
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8ZzQ7P6R5OB,Islam is cancer,4 weeks ago,1.51077E+12,"Yeah, he looks almost as disgusting as Jenk Ogre.",1,/Neutral/Surprise/,Neutral,0.435,Surprise,0.664
,,,,,,,,,Ugyw7C-FJhZydWGZulR4AaABAg.8Zw3Fy6dwOJ8_1leHIinFd,Cynthric's Gaming Channel,3 weeks ago,1.51138E+12,He looks like a discount William Shatner.,1,/Neutral/Surprise/,Neutral,0.374,Surprise,0.798
,UgzMsu9et8bBuXbZgH94AaABAg,Kergami,1 month ago,1.5106E+12,"Damn these guys are BOLD. Anyway.Once Allison wins the seat in California she needs to instantly plug TYT to get them some subscribers.",0,FALSE,0,,,,,,,/Negative/Hate/,Negative,0.597,Hate,0.249
,UgzywIj9ltXC24mo3ER4AaABAg,saquille Ahem,1 month ago,1.5106E+12,Dis man Cenk ist my cousin.,0,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.362,Surprise,0.663
,Ugy_70CnRnPnuAl20U94AaABAg,Katie Morris,1 month ago,1.5106E+12,"In the UK political parties spend far less campaigning during an election and the amount they can spend is legally capped. For instance in 2010, in total (that�۪s ALL parties included together) 43 political parties reported spending ��31,498,745 across the United Kingdom on campaigning during the regulated period. Non-party campaigners reported spending over ��2.2 million. This compares to ��42,325,729 spent by parties and ��1.7 million spent by non-party campaigners during the regulated period for the 2005 UK general election. So that�۪s UNDER ��32 million ($41,964,327) by all parties COMBINED in a General Election for Prime Minister ! There�۪s so much less money in politics in the UK and we�۪re better for it. Our Prime Minister currently earns ��142,500 per year compared to the US President who earns since 2001, a $400,000 annual salary, along with a $50,000 annual expense account, a $100,000 nontaxable travel account, and $19,000 for entertainment !!!! That�۪s $569,000 per year !!! It�۪s no wonder the US has problems with money in politics !!!!",0,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.485,Worry,0.218
,UgwUOyMLhzElA3TPOiF4AaABAg,Tommy Madlon,1 month ago,1.5106E+12,Does anyone else think that this guy looks like a corporate democrat version of Alex Jones??,0,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.461,Worry,0.259
,Ugzhifn_gHvSuCKgL4N4AaABAg,Ray Cabana,1 month ago,1.5106E+12,Young Turks.  Complete sellouts.. how.about SOME TRUTH?  Towing the line on your puppet masters smh,0,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.378,Surprise,0.677
,UgzjPI4ubeonl78gRPt4AaABAg,featuringXXI,1 month ago,1.5106E+12,Wow this millionaire should be put to the death sentence for how many he has put to,0,FALSE,0,,,,,,,/Positive/Love/,Positive,0.345,Love,0.277
,UgzW3ouTAAzA7ShRO0t4AaABAg,Christi Knight,1 month ago,1.5106E+12,Timeshares are a rackets in and of themselves!,0,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.411,Worry,0.22
,UgwO-1t4uWjPT_GPS-R4AaABAg,Deus Umbra,1 month ago,1.5106E+12,"Heres a thought, you wouldn't have CEOs paying off politicians if we didn't have corporations and capitalism.",0,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.48,Worry,0.248
,UgwiPqQyRvQrm89nnUp4AaABAg,Shantytown Shipwright,1 month ago,1.5106E+12,"The party of people that call themselves democrats is dead. Time  ""for a people's party""",0,FALSE,0,,,,,,,/Negative/Anger/,Negative,0.456,Anger,0.239
,UgxE_2iPrj-pVUIxTu94AaABAg,Rusty Barnacle,1 month ago,1.5106E+12,Looks like some some wealthy donors watched this video and hit the dislike button lol,0,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.37,Surprise,0.508
,Ugxa4KnVOAoLfG3QBS14AaABAg,dubtat,1 month ago,1.5106E+12,So the democrats shouldn't be the party of success?,0,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.519,Worry,0.245
,UgwHCtEYqKVuBHkaOcN4AaABAg,greg romero,1 month ago,1.5106E+12,today i inform america and the universe that from today forward trump and his lying cabinet are under citizens arrest for hight treason and betraying the american people and the constitution !! the republican party will soon implode !!!,0,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.374,Happiness,0.214
,UgzKBL8_0cig8C40zSB4AaABAg,Phil,1 month ago,1.5106E+12,"You say donors, I say owners.",169,TRUE,3,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.378,Empty tweets / Garbage / No sentiments,0.511
,,,,,,,,,UgzKBL8_0cig8C40zSB4AaABAg.8Zw2DNasgrJ8ZwHVz1Icz_,TONY,1 month ago,1.5106E+12,"Let us call them: Ownors."";-)",4,/Positive/Enthusiasm/,Positive,0.557,Enthusiasm,0.291
,,,,,,,,,UgzKBL8_0cig8C40zSB4AaABAg.8Zw2DNasgrJ8ZxIOKOwh8a,Thomas MacKelly,4 weeks ago,1.51077E+12,Slave owners. And the People are the slaves.,3,/Neutral/Surprise/,Neutral,0.466,Surprise,0.738
,,,,,,,,,UgzKBL8_0cig8C40zSB4AaABAg.8Zw2DNasgrJ8ZzfQ-5LN_S,TCt83067695,4 weeks ago,1.51077E+12,Phil potato potahto lol,2,/Positive/Fun/,Positive,0.557,Fun,0.284
,UgwCT2nGKQY_sf0q7P94AaABAg,Antemurale Christianitatis,1 month ago,1.5106E+12,"It is so funny to see Cenk who thinks they have ""Power"". Money speaks. Money is Power. Vice versa, the poor would rule the world. If you do not understand that simple fact in the 21st century, yes, you will lose every single time. Again and again. With Clinton, with Sanders or anyone else.",0,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.598,Worry,0.248
,UgxV7VwCfZHlCBCvI2B4AaABAg,Mega Dominican,1 month ago,1.5106E+12,"This is the first video I've disliked in two years being a subscriber. Stephen Cloobeck might be wrong about the ""Do as I say or I won't pay you"" but the dude is a real honest and caring person as demostrated in the tv show ""Undercover Boss""Also I'll take a democratic donor that at least want democrats in office instead of republicans and their shitty policy ideas.",2,TRUE,3,,,,,,,/Negative/Worry/,Negative,0.553,Worry,0.258
,,,,,,,,,UgxV7VwCfZHlCBCvI2B4AaABAg.8Zw20XpEP8c8Zw4HGQjqLj,fsaari,1 month ago,1.5106E+12,"Yes, because you are psychic and know exactly what he thinks and how he feels...Seems like you havent figured it out yet but let me clue you in; a corporate Democrat ( servant of the richest 1%) is not  much better than a Republican.",6,/Negative/Worry/,Negative,0.375,Worry,0.252
,,,,,,,,,UgxV7VwCfZHlCBCvI2B4AaABAg.8Zw20XpEP8c8Zw5JOeacJV,L B,1 month ago,1.5106E+12,"I saw the show as well. Do not be mistaken, he might be ���generous�۝ but he�۪s a sociopath.",5,/Negative/Worry/,Negative,0.458,Worry,0.297
,,,,,,,,,UgxV7VwCfZHlCBCvI2B4AaABAg.8Zw20XpEP8c8ZwTWWl5r6I,Paradise Care Services,4 weeks ago,1.51077E+12,Mega Dominican ...wake up...the alarm is ringing and you obviously can't hear it.,2,/Negative/Worry/,Negative,0.554,Worry,0.242
,UgwgwN_AEDQB7Yq-v_h4AaABAg,todshi,1 month ago,1.5106E+12,"I'm going to be honest here. If I were a politician, I would take lobby money and make all kinds of promises to my rich donors...then NOT give them their tax breaks and I would in fact fight to raise their taxes while lowering the tax burden on the middle class once I was in office.I know, that makes me as bad as those I despised, and that I wouldn't last one term and my donors wouldn't support me in my reelection campaign. Yep! I would be as shitty as Trump, making a buck off my office from those who were stupid enough to give me their support while I lied my ass off, knowing full well that I had no intention or desire to do as they wished!But at least I would be screwing the rich and not the middle class...who would you rather I lie to...",3,TRUE,4,,,,,,,/Negative/Worry/,Negative,0.78,Worry,0.224
,,,,,,,,,UgwgwN_AEDQB7Yq-v_h4AaABAg.8Zw1uhHAZkK8Zw8HisuLEA,crystal butler,1 month ago,1.5106E+12,todshi at least you are honest. I'd lol!,1,/Positive/Relief/,Positive,0.534,Relief,0.388
,,,,,,,,,UgwgwN_AEDQB7Yq-v_h4AaABAg.8Zw1uhHAZkK8ZwI1kCRDBY,Robert Nicholls,1 month ago,1.5106E+12,"A Robin Hood campaign would work, especially if that money went into promoting causes that actually uplifted the Middle Class. You would only need one term, then, you could run the 2nd term using grassroots funds after you win them over using corrupt donor class funds.",1,/Negative/Hate/,Negative,0.461,Hate,0.263
,,,,,,,,,UgwgwN_AEDQB7Yq-v_h4AaABAg.8Zw1uhHAZkK8_0i5KgM4qE,todshi,3 weeks ago,1.51138E+12,crystal butler-Honesty is the best policy...a policy that would benefit the non-super rich more than anything that Trump and the Republicans can come up with...,1,/Positive/Relief/,Positive,0.408,Relief,0.259
,,,,,,,,,UgwgwN_AEDQB7Yq-v_h4AaABAg.8Zw1uhHAZkK8_0ijCmyMs2,todshi,3 weeks ago,1.51138E+12,"Robert Nicholls-That's nothing compared to what I would do with evangelicals. First, I'd promise to close Planned Parenthood, increase funding to Christian schools, outlaw homosexuality and keep marijuana illegal, then I would do the exact opposite once I'm in office. And just to be a real prick, I'd start taxing Prosperity Gospel ministries and Scientology. I'd have no shame...",1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.402,Empty tweets / Garbage / No sentiments,0.735
,UgzqKvCC3cHA0YS-ZSN4AaABAg,craig robb,1 month ago,1.5106E+12,"i don't agree with cenk on a ton of stuff, but how could you argue with him here?",0,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.441,Worry,0.258
,UgyCjQ8uI9noBB_piYN4AaABAg,The Progressive Atheist,1 month ago,1.5106E+12,"Like the Dave Rubin cult says, ""conservatism is the new counter culture.""",0,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.384,Surprise,0.61
,UgzZdShVKbZlQWstm6B4AaABAg,Kavita8,1 month ago,1.5106E+12,That right keep them LIBER-TARDS in their place or you will go TRUMP NATION,1,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.393,Surprise,0.691
,UgxKHN4_AZ3YYfZDW0Z4AaABAg,Miguel Aguirre,1 month ago,1.5106E+12,"Stop it, knock it off. Lol",0,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.513,Happiness,0.241
