,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
UgxGDQGAcvbpRt7Zpsh4AaABAg,Gary Turbo,1 month ago,1511034537955,I expect that from white women,1,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.539,Surprise,0.705
,,,,,,,,UgxGDQGAcvbpRt7Zpsh4AaABAg.8ZtHkOA6UX68ZtIMOJe8lA,RebelCave85,1 month ago,1511034538340,What do you expect from blacks? Theft?,0,/Neutral/Surprise/,Neutral,0.594,Surprise,0.637
Ugz_-nvex9Cc8xMIJxB4AaABAg,Hillary Clinton paid shill #4269,1 month ago,1511034537958,This truly is the best online news source right behind CNN,2,false,0,,,,,,,/Positive/Relief/,Positive,0.487,Relief,0.282
UgxmZ3ZrrJKaQvt5KgR4AaABAg,Liberty Doctrine,1 month ago,1511034537960,Leftists are hungry to call anyone a racist when in fact they are the racist,3,true,1,,,,,,,/Negative/Anger/,Negative,0.58,Anger,0.253
,,,,,,,,UgxmZ3ZrrJKaQvt5KgR4AaABAg.8ZtHeImkm-98ZtIjeURYTO,Kelvin Waters,1 month ago,1511034538349,Liberty Doctrine and yet here YOU are,0,/Positive/Love/,Positive,0.409,Love,0.33
UgwLS0RkVd9E-pmk5QB4AaABAg,Richard Alexander,1 month ago,1511034537964,Poor Taylor...,0,false,0,,,,,,,/Negative/Worry/,Negative,0.861,Worry,0.273
UgwqJNEylzpkKNZlJsl4AaABAg,BackpackFilmmaker,1 month ago,1511034537966,The alt-right has pretty shitty taste in music.,14,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.397,Surprise,0.654
,,,,,,,,UgwqJNEylzpkKNZlJsl4AaABAg.8ZtHbHctUab8ZtUy3HF37U,manhunt48,1 month ago,1511034538367,It's just a shame this story is complete bullshit.,0,/Negative/Sadness/,Negative,0.43,Sadness,0.261
UgztIyeC7U84B9I9acd4AaABAg,Unamerican666,1 month ago,1511034537970,Alt-cucks,5,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzeoeEALsxorx8n9aJ4AaABAg,aa888zz,1 month ago,1511034537972,Everybody knows tay is a regular poster on the chans.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.453,Surprise,0.677
UgwnIDKLiA4kHExKlHd4AaABAg,Andrew Culberson,1 month ago,1511034537975,"Ms. Swift, Ms. Swift, Ms. Swift, Ms. Swift, Ms. Swift",1,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.37,Empty tweets / Garbage / No sentiments,0.548
,,,,,,,,UgwnIDKLiA4kHExKlHd4AaABAg.8ZtHWD2yVoW8ZtIDtOIBtJ,disgusted1,1 month ago,1511034538322,"Don't stand in front of a mirror and say that, you will disappear, never to be seen again.",0,/Negative/Hate/,Negative,0.46,Hate,0.232
UgwEVmtMxtb1yGbb9sh4AaABAg,Markstubation01,1 month ago,1511034537978,I always knew Taylor Swift was not a good person,0,true,1,,,,,,,/Negative/Worry/,Negative,0.499,Worry,0.244
,,,,,,,,UgwEVmtMxtb1yGbb9sh4AaABAg.8ZtHV9pcYMz8ZtJGAWO8oQ,Abyss Knight,1 month ago,1511034538285,How does being liked by bad people make you a bad person?,0,/Negative/Hate/,Negative,0.79,Hate,0.261
UgwOHXmdy8Fo7H5gPzx4AaABAg,Mr Bleach,1 month ago,1511034537981,Taylor swift sucks,2,false,0,,,,,,,/Negative/Hate/,Negative,0.556,Hate,0.26
Ugw9xa1xijVRap_m_WF4AaABAg,juan gomez,1 month ago,1511034537983,What a bunch of sissy boys,1,false,0,,,,,,,/Positive/Love/,Positive,0.358,Love,0.262
Ugyr3jpwo_iWg2pUS1t4AaABAg,mech5 fab,1 month ago,1511034537986,"Peppermint Patty doesn't know what the hell she's talking about.
Never feed a troll journalist trying to get attention.",3,true,2,,,,,,,/Negative/Worry/,Negative,0.567,Worry,0.259
,,,,,,,,Ugyr3jpwo_iWg2pUS1t4AaABAg.8ZtHHdKbaqv8ZtHPfv6nul,Vegas702,1 month ago,1511034538380,Peppermint Patty lmfao!,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.42,Empty tweets / Garbage / No sentiments,0.524
,,,,,,,,Ugyr3jpwo_iWg2pUS1t4AaABAg.8ZtHHdKbaqv8ZtW4f0cew3,AR Rains,1 month ago,1511034538385,LMAO!,0,/Positive/Fun/,Positive,0.712,Fun,0.407
UgwwgGhrvxo058ibB_F4AaABAg,PIXI PIXI,1 month ago,1511034539095,if you support gangster rap you might as well support the alt- right.,1,true,5,,,,,,,/Neutral/Surprise/,Neutral,0.454,Surprise,0.554
,,,,,,,,UgwwgGhrvxo058ibB_F4AaABAg.8ZtHG0cXOgB8ZtHVevEAE7,Audrey C,1 month ago,1511034539678,"Um, what?",0,/Neutral/Surprise/,Neutral,0.469,Surprise,0.779
,,,,,,,,UgwwgGhrvxo058ibB_F4AaABAg.8ZtHG0cXOgB8ZtHjkNPWZC,PIXI PIXI,1 month ago,1511034539680,audrey C gangster rap music is ruining the black community... and which they doing the job for the kkk and the alt - right.,0,/Neutral/Surprise/,Neutral,0.457,Surprise,0.571
,,,,,,,,UgwwgGhrvxo058ibB_F4AaABAg.8ZtHG0cXOgB8ZtHrffr0RC,Audrey C,1 month ago,1511034539682,please elaborate..,0,/Negative/Worry/,Negative,0.575,Worry,0.282
,,,,,,,,UgwwgGhrvxo058ibB_F4AaABAg.8ZtHG0cXOgB8ZtIzzd0Z2b,PIXI PIXI,1 month ago,1511034539684,"gangster rap is promoting the gangster criminal lifestyle to the black community who already have these gangs and crimes problem. young kids who have this ambition of making fast money are dropping out of school to be rappers and sell drugs thinking their life will be better... it may sounds hard to believe but this '' real nigga'' mentality to disobey the law and hate cops and no snitching is destroying the black community  and putting more blacks in jail, prison or dead... black on black crimes is through the roof because of this mentality. i'm not saying gangster rap is the only one responsible for the problem in the black community but promoting this bad side of the black community as a ''real nigga'' life style is part of the problem.",0,/Negative/Hate/,Negative,0.602,Hate,0.255
,,,,,,,,UgwwgGhrvxo058ibB_F4AaABAg.8ZtHG0cXOgB8ZtJ6y8rnSq,Lion Cub,1 month ago,1511034539686,"The alt right is against gangster rap, we want what's best for u blacks.",0,/Positive/Enthusiasm/,Positive,0.592,Enthusiasm,0.268
UgyQUSZLoPmjOm7VdtZ4AaABAg,PINKY PONY,1 month ago,1511034539099,i had to Google her.....she sounds like every other white chick on the radio now....,1,false,0,,,,,,,/Negative/Hate/,Negative,0.377,Hate,0.246
UgysId33G3NWBJxHSdp4AaABAg,valesiren8,1 month ago,1511034539103,This weekend TYT B-team is still better then Hassan Piker and Hannah Cranston,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.562,Surprise,0.521
Ugy4uuyUgz156rhRmRJ4AaABAg,John Borg,1 month ago,1511034539106,Taylor just needs to Shake It Off/Out.,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.353,Empty tweets / Garbage / No sentiments,0.609
UgyiUFRaU9qBVatw7vR4AaABAg,Percius Westbrooks,1 month ago,1511034539109,The alt right are idiots,6,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.489,Surprise,0.766
Ugwzm4ICLyjiHEmbyeR4AaABAg,breaking news,1 month ago,1511034539113,??????????????????????????????????????????????????????????????,2,false,0,,,,,,,/Positive/Happiness/,Positive,0.535,Happiness,0.309
Ugw9PQM1F6v27xnD61B4AaABAg,chantel/tbr,1 month ago,1511034539116,girls way smarter than the guys,0,false,0,,,,,,,/Positive/Fun/,Positive,0.616,Fun,0.307
UgwiFyHz2sSGJlEAWr54AaABAg,Jack X,1 month ago,1511034539118,I could swear there is a pic out there of her posing with a Neo Nazi. Tho that shit could have been Photoshop but I did see that once...,2,false,0,,,,,,,/Negative/Hate/,Negative,0.483,Hate,0.24
UgxVZZDEb99a4QzXTJx4AaABAg,Ottis Lambert,1 month ago,1511034539122,"This is not news, this has been going on for years",0,true,2,,,,,,,/Negative/Worry/,Negative,0.571,Worry,0.217
,,,,,,,,UgxVZZDEb99a4QzXTJx4AaABAg.8ZtH-3uJQpz8ZtJOYrEHdk,Abyss Knight,1 month ago,1511034539635,100% Photoshop,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.43,Empty tweets / Garbage / No sentiments,0.504
,,,,,,,,UgxVZZDEb99a4QzXTJx4AaABAg.8ZtH-3uJQpz8ZtJSTCKbMV,Ottis Lambert,1 month ago,1511034539641,And its hilarious,0,/Neutral/Surprise/,Neutral,0.436,Surprise,0.805
UgzbkjW95qBzBnvf-2F4AaABAg,vavavoomsp1,1 month ago,1511034539126,she is so hard to listen to...  i just cant.....,2,false,0,,,,,,,/Negative/Worry/,Negative,0.482,Worry,0.232
Ugz3MEWL7pmL3zcRFlF4AaABAg,anthony cheesman,1 month ago,1511034539130,This is why I can't be liberal y'all go too far lol,4,true,1,,,,,,,/Negative/Worry/,Negative,0.622,Worry,0.235
,,,,,,,,Ugz3MEWL7pmL3zcRFlF4AaABAg.8ZtGsE2vtxJ8ZtL31KvuER,Etheoma,1 month ago,1511034539507,"Where does it go too far? No one apart from Neo Nazi's think's she's a white supremacist... This is a story about Talyor Swift's lawyers trying to violate peoples first amendment rights... I think the news source is a right wing news source that I would generally disagree with. But I don't disagree with there right to say what they say, I defend there right to say it.",0,/Negative/Sadness/,Negative,0.468,Sadness,0.219
UgyXtctrKuLN0Zo2WY54AaABAg,Boy Blue,1 month ago,1511034539135,I  know you Trump supporters love your Nazis but jeez pick a true Nazi pop/country artist,30,true,8,,,,,,,/Positive/Love/,Positive,0.453,Love,0.471
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZtSeuucQfU,Alex Jones Biotch,1 month ago,1511034539706,Everyone loves TS dumbass.,7,/Positive/Love/,Positive,0.706,Love,0.543
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZtUmm93ovQ,manhunt48,1 month ago,1511034539708,Grow up.,0,/Neutral/Surprise/,Neutral,0.435,Surprise,0.591
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZtY_paTLPC,Michael 마익흘 Aronson,1 month ago,1511034539710,"""Everyone loves TS""

Are you 12 years old?",2,/Positive/Love/,Positive,0.561,Love,0.399
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZtYkeH4-Hj,Alex Jones Biotch,1 month ago,1511034539712,Do I have to be 12 to appreciate a stellar piece of ass?,6,/Positive/Relief/,Positive,0.404,Relief,0.242
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZtdG2u14Z1,Poochie Collins,1 month ago,1511034539715,"@Alex : bruh, a lot of people don't like Taylor Swift.",0,/Positive/Love/,Positive,0.46,Love,0.248
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZteL7_ptCp,Erika Erikson,1 month ago,1511034539717,You're not a true aryan if you don't like Taylor Swift.,2,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.345,Empty tweets / Garbage / No sentiments,0.508
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZtekLWthKw,Poochie Collins,1 month ago,1511034539720,@Erika : haha,0,/Positive/Fun/,Positive,0.926,Fun,0.401
,,,,,,,,UgyXtctrKuLN0Zo2WY54AaABAg.8ZtGrSuka9P8ZuJ9lEV6TX,Lion Cub,1 month ago,1511034539723,Erika true,0,/Neutral/Surprise/,Neutral,0.476,Surprise,0.772
Ugw3ZqEhrAYHD9gRXHZ4AaABAg,Herb Bluntman,1 month ago,1511034539140,Who the Hell is Taylor Swift and why do I keep hearing about him/her.,5,true,1,,,,,,,/Negative/Hate/,Negative,0.502,Hate,0.236
,,,,,,,,Ugw3ZqEhrAYHD9gRXHZ4AaABAg.8ZtGqd8N32h8ZtHitCRhFr,FIVOTHREEFOUR,1 month ago,1511034539494,Herb Bluntman she looky like a man,0,/Positive/Love/,Positive,0.363,Love,0.277
UgwtFbZstqqMsUcPSep4AaABAg,Sharid B,1 month ago,1511034539144,These 3 hosts are fukn dumb,3,false,0,,,,,,,/Negative/Anger/,Negative,0.396,Anger,0.274
UgwJmrpqSjqQVCXsLnh4AaABAg,Troy Hartung,1 month ago,1511034539147,Who gives a fook?,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.444,Surprise,0.542
UgzetOg1WPCnLtH81Zt4AaABAg,The Iranian Liberal,1 month ago,1511034539150,"TYT smearing poor Taylor as a Nazi because she didn't act in lockstep with what the SJW cult thinks she should have done. This is getting scary and Orwellian.

EDIT: Although the dude may have a point about how she shouldn't sue due to freedom of speech.",9,true,6,,,,,,,/Negative/Worry/,Negative,0.728,Worry,0.251
,,,,,,,,UgzetOg1WPCnLtH81Zt4AaABAg.8ZtGisM0aeq8ZtHijYaGJ0,black die%ice,1 month ago,1511034539608,The Iranian Liberal well fair game she smears men in the mud  just for songs so she gets smeared into the mud sometimes as well.,0,/Positive/Relief/,Positive,0.39,Relief,0.261
,,,,,,,,UgzetOg1WPCnLtH81Zt4AaABAg.8ZtGisM0aeq8ZtaQ32v9mk,ToBe Fair,1 month ago,1511034539611,omg we now live in sjw feminazi hell where brown yellow black children get to bully poor old white pedos like roy moore and donald trump!,1,/Negative/Boredom/,Negative,0.506,Boredom,0.212
,,,,,,,,UgzetOg1WPCnLtH81Zt4AaABAg.8ZtGisM0aeq8ZtbNSJ0qGo,black die%ice,1 month ago,1511034539614,"ToBe Fair jump on the smear campaign.
 wow I just had to utilize your profile name it's perfect  lol.",0,/Positive/Fun/,Positive,0.542,Fun,0.286
,,,,,,,,UgzetOg1WPCnLtH81Zt4AaABAg.8ZtGisM0aeq8ZtjUf35YdQ,ToBe Fair,1 month ago,1511034539616,"i was on taylor's side when kanye attacked her. i also find people prejudge mark zuckerberg in that movie about him. since then taylor has gotten rich and powerful by glorifying mean girl nazi barbie squad, and when people call her out she bullies some more. nobody is calling her a nazi-nazi. how to ignore facts: she is being willfully ignorant and shrugging off her social impact, like facebook and google giants of this world dismissing their responsibility. what is there to defend?",1,/Negative/Hate/,Negative,0.404,Hate,0.27
,,,,,,,,UgzetOg1WPCnLtH81Zt4AaABAg.8ZtGisM0aeq8ZtjesR-lz7,black die%ice,1 month ago,1511034539619,ToBe Fair yeah kanye is an asshole,0,/Positive/Fun/,Positive,0.444,Fun,0.259
,,,,,,,,UgzetOg1WPCnLtH81Zt4AaABAg.8ZtGisM0aeq8ZtjnZ57E-d,black die%ice,1 month ago,1511034539623,ToBe Fair thou Taylor  swift is kinda an asshole as well,0,/Neutral/Surprise/,Neutral,0.388,Surprise,0.773
UgxYWzWLrP0IjBc6GVR4AaABAg,Michael Thor,1 month ago,1511034539155,"Judging from the amount of view on the TYT channel I'm guessing people either got bored or moved on to Keith Olbermann to see the only person more left than TYT.
REPLY",2,false,0,,,,,,,/Negative/Sadness/,Negative,0.497,Sadness,0.24
UgxDIby9PGb3GIi6pLR4AaABAg,Sasuke Uchiha,1 month ago,1511034539158,"Is simone the new ana, where shes already hot but put on glasses to look ""nerdy"" to?",0,true,1,,,,,,,/Negative/Worry/,Negative,0.361,Worry,0.227
,,,,,,,,UgxDIby9PGb3GIi6pLR4AaABAg.8ZtGfxVwaij8ZtOl4JpqlE,Etheoma,1 month ago,1511034539531,"You know that some people have bad eye sight right, and that you cannot ware contacts every day as you eyes will get irritated.",0,/Negative/Worry/,Negative,0.496,Worry,0.243
Ugzgcx6vfq6byvlB09d4AaABAg,moderate,1 month ago,1511034539162,Did tyt really have to post this video lol.,70,true,4,,,,,,,/Neutral/Surprise/,Neutral,0.394,Surprise,0.611
,,,,,,,,Ugzgcx6vfq6byvlB09d4AaABAg.8ZtGetEgSBo8Ztd3unhzgs,Poochie Collins,1 month ago,1511034539658,"It's legitimate to at least casually question why Swift didn't directly denounce the crazy alt-right stuff, especially when her team is aware of it and trying to censor them instead.",6,/Negative/Hate/,Negative,0.47,Hate,0.235
,,,,,,,,Ugzgcx6vfq6byvlB09d4AaABAg.8ZtGetEgSBo8ZtoeGL8Pxo,Alexander Jones,1 month ago,1511034539660,"No.
They want to force Swift into joining their racist alt left bullshit.",4,/Negative/Sadness/,Negative,0.622,Sadness,0.234
,,,,,,,,Ugzgcx6vfq6byvlB09d4AaABAg.8ZtGetEgSBo8ZtrV7STKGy,Poochie Collins,1 month ago,1511034539663,"@Alexander : ""racist alt left""
^ I don't think those words mean what you think they mean.",2,/Negative/Boredom/,Negative,0.408,Boredom,0.243
,,,,,,,,Ugzgcx6vfq6byvlB09d4AaABAg.8ZtGetEgSBo8ZuYSgEms7f,Alex Jones Biotch,1 month ago,1511034539665,"""Progressive"" alt leftys can't miss an opportunity to bash white people.
They even say the words ""white people"" as they attack.
That is racist.",2,/Negative/Sadness/,Negative,0.509,Sadness,0.233
UgxDGmPnBNTkfKxjycZ4AaABAg,Archduke Franz Ferdinand,1 month ago,1511034539166,"TYT & the ACLU defending freedom of speech whether they agree with it or not, unlike trump & the alt-right morons that want to censor ""fake news"", ""fake news"" being anything they dont agree with, completely missing the point of America",1,true,8,,,,,,,/Negative/Worry/,Negative,0.528,Worry,0.233
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78ZtH06kyY-U,Michael Thor,1 month ago,1511034539570,Archduke Franz Ferdinand What alternate world do you come from? the ACLU had to come to the Alt-Right rescue so they can talk and people got pissed at the ACLU for doing it.,1,/Neutral/Surprise/,Neutral,0.429,Surprise,0.806
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78ZtVoOqk_nk,Armando Gallegos,1 month ago,1511034539573,TYT doesn't defend free speech.   Why do you use Archduke Ferdinand  for uber regressive purposes?  You should be using Che Gueverra as a handle.,0,/Negative/Anger/,Negative,0.48,Anger,0.237
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78ZtfIijO5hJ,Archduke Franz Ferdinand,1 month ago,1511034539575,"Armando Gallegos sorry, didnt know freedom of speech was ""UBER progressive""..",0,/Negative/Sadness/,Negative,0.632,Sadness,0.238
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78ZuV7sVpB_U,Armando Gallegos,1 month ago,1511034539580,"Archduke Franz Ferdinand thats 'REGRESSIVE',  not 'progressive'.   Freedom of speech is the last thing Antifa supporting TYT wants.",0,/Negative/Sadness/,Negative,0.5,Sadness,0.235
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78ZuhsQ_0YVd,Archduke Franz Ferdinand,1 month ago,1511034539582,"Armando Gallegos antifa is not progressive nor liberal, which is why tyt supports allowing universities like Berkley, to host guys like milo & richard spencer, while antifa is just goes there to silence them via violence & chaos. That being said, they've never had anyone in their group run over someone counter protesting them to silence their free speech the way the alt-right has",1,/Negative/Worry/,Negative,0.381,Worry,0.238
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78Zvly6SLf99,Armando Gallegos,1 month ago,1511034539584,"Archduke,  no,  but TYT subscribers have murdered 17 people in the last couple of years,  Kori Mohammed,  Arlan Cetin,  Elliot Rodger,  and Gavin Long.    If anyone's keeping score on the death count, it's
TYT:       17
alt-right:  1",0,/Negative/Worry/,Negative,0.478,Worry,0.239
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78Zvq5PNz6C5,Archduke Franz Ferdinand,1 month ago,1511034539587,"Armando Gallegos that really doesnt mean anything, you know how many people subscribe to tyt to just troll them.  subscribing to their channel doesn't necessarily mean you subscribe to their ideas",0,/Neutral/Surprise/,Neutral,0.395,Surprise,0.777
,,,,,,,,UgxDGmPnBNTkfKxjycZ4AaABAg.8ZtGcCgs4M78Zz7nKhD8-q,Armando Gallegos,1 month ago,1511034539589,"Archduke Franz Ferdinand yeah it does,  all 4 of them wre TYT fans and leftists.  Gavin Long made video responses to TYT,  in complete agreement with their anti cop narrative,  right before he went out and murdered 4 of them.",0,/Positive/Fun/,Positive,0.402,Fun,0.236
UgwGOio9TwKQcrWZzMZ4AaABAg,vinnythewebsurfer,1 month ago,1511034540712,"Is Swift a Alt right supporter?

No

Is she right to go after idiots with keyboards 

No. 

Simple as that.",3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.415,Surprise,0.71
Ugyyjl0Q8o3W_I6GVzl4AaABAg,Amby Bobamby,1 month ago,1511034540715,I want her to do the ground pound on my face.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.344,Worry,0.259
